Teks,label
Saya mahasiswa Universitas Negeri Jakarta. ingin menanyakan untuk pencairan beasiswa PPA DIKTI 2018 periode pertama Januari- Juni ?,5
saya dari mahasiswi UNJ (univeritas negeri jakarta) mau menanyakan tentang penerimaan beasiswa PPA untuk periode ini akan menerima 1 tahun pebuh atau 9 bulan seperti tahun kemarin?,5
Mengapa kami mahasiswa pascasarjana UNJ (univeritas negeri jakarta) dilarang menggunakan lift?,5
apakah di univeritas negeri jakarta menerima mahasiswa program sit in?,5
Kenapa masih saja kurangnya fasilitas pendukung bagi para mahasiswa mahasiswi disabilitasi di kampus UNJ (univeritas negeri jakarta)?,5
mohon mempercepat proses administrasi untuk calon penerima beasiswa PPA di UNJ (univeritas negeri jakarta),5
apakah benar di UNJ mewajibkan mahasiswanya membeli modul untuk praktikum ? Apakah univeritas negeri jakarta dengan liciknya melakukan hal tersebut,5
bagaimana solusi jika ada program studi yang belum terakreditasi b?(mohon solusinya),5
Selamat pagi. saya ingin menanyakan terkait surat atau sertifikat akreditasi kampus saya di UNJ (univeritas negeri jakarta)?,5
bagaimana solusi jika nama fakultas diganti. bagaimana juga dengan status akreditasinya,5
Tahun ini saya lulus sbmptn di UNJ (univeritas negeri jakarta). kemudian bagaimana kelanjutan dari pembayaran dan daftar ulangnya?,5
saya ingin bertanya terkait pencairan beasiswa PPA di UNJ (univeritas negeri jakarta). ternyata ada kesalahan saat saya menginputkan nomor rekening,5
Apakah persyaratan atau berkas apalagi yang perlu saya lengkapi jika ingin mendaftar beasiswa PPA UNJ (univeritas negeri jakarta),5
selamat siang. maaf mengganggu waktunya saya mahasiswa univeritas negeri jakarta. saat cek pada laporan forlap dikti melalui website. riwayat status kuliah saya tidak ditemukan datanya,5
saya mohon untuk segera ditindak lanjuti terkait SERDOS yang ditahan secara sepihak dari salah satu fakultas UNJ (univeritas negeri jakarta),5
Jalanan menuju kantin dibelakang fakultas mipa Univ Negeri Jakarta kurang layak,5
saya sudah 2 tahun lebih mengajar di univeritas negeri jakarta. tetapi nidn saya belum terdaftar di forlapdikti,5
kenapa di dalam univeritas negeri jakarta dibangun indomaret yang menyebabkan mematikan usaha-usaha mahasiswa,5
mohon diawasi kuangan di UNJ karena data yang ada diforlap dikti tidak sesuai dengan kenyataan. karena sebanyak 300 dosen nidnnya tidak digaji di univeritas negeri jakarta,5
Fasilitas LCD di kelas-kelas fakultas keguruan univeritas negeri jakarta banyak yang rusak,5
Jalan-jalan penghubung di kawasan UNJ (univeritas negeri jakarta) perlu adanya perbaikan. karena banyak yang bolong-bolong,5
adanya kesenjangan antara karyawan rektorat dan fakultas di universitas pembangunan nasional veteran jakarta,6
mohon adanya transparansi anggaran dari birokrasi UPNVJ (universitas pembangunan nasional veteran jakarta),6
salam hormat. saya mendafar ke upn veteran jakarta melalui jalur mandiri secara online. tetapi saya belum mendapatkan email balasna terkait pin pembayaran,6
maaf. ini dari pendaftar seleksi mandiri UPNVJ (universitas pembangunan nasional veteran jakarta). ingin melakukan perbaikan data. tadi ada kesalahan alamat mohon bantuannya,6
THR di lingkungan UPNVJ (universitas pembangunan nasional veteran jakarta) mengalami keterlambangan terhitung dari tanggal 28 mei 2019,6
Banyak thr dari karyawan dan dosen telat hal ini menimbulkan kesan tidak profesional di universitas besar seperti UPNVJ (universitas pembangunan nasional veteran jakarta). mohon ditanggapi agar tidak terulang kedepannya,6
kerja para staff biro AKPK di UPNVJ (universitas pembangunan nasional veteran jakarta) yang seharusnya melayani mahasiswa. masih tidak becus dan tidak konsisten,6
Tertutupnya akses jalan di universitas pnv jakarta yang menghambar jalur transportasi mahasiswa,6
Lampu penerangan jalan mohon segera diperbaiki dan diganti di daerah fakultas ekonomi universitas pembangunan nasional veteran jakarta,6
Saya mau mendaftar UTBK di UPNVJ (universitas pembangunan nasional veteran jakarta) saya sudah bayar dan sudah mengisi data tetapi sampai saat ini belum  sampai di bagian pemilihan waktu tes. bagaimana ini?,6
Website PMB UPNVJ (universitas pembangunan nasional veteran jakarta) tidak dapat diakses dari pagi hingga malam hari ini,6
ada beberapa hal yang perlu kami sampaikan terkait pelanggaran hak karyawan di UPN veteran jakarta. pertama slip gaji dan gaji karyawan yang telat,6
sejak awal bekerja di UPNVJ (universitas pembangunan nasional veteran jakarta) gaji saya dipotong 62rb untuk iuran kesehatan BPJS. tapi kami cek di web BPJS belum terbayarkan,6
Saya ingin bertanya. pendaftaran jalur mandiri UPN veteran jakarta kapan dan dimana daftarnya ya ?,6
dimana saya bisa mengakses atau melhat informasi terkait jawdal penerimaan mandiri UPNVJ (universitas pembangunan nasional veteran jakarta)?,6
bagaimana ini? Adanya ospek terselubung di salah satu fakultas di UPNVJ (universitas pembangunan nasional veteran jakarta),6
mengapa sulitnya mengajukan cuti yang dilakukan mahasiswa. serta adanya pungli oleh staff keuangan UPNVJ (universitas pembangunan nasional veteran jakarta) kepada mahasiswa yang mengajukan cuti?,6
Air wudhu di masjid kampus UPNVJ (universitas pembangunan nasional veteran jakarta) didekat gedung rektorat terkadang masih keruh,6
saya ingin mengadukan perihal biaya kuliah di universitas pembangunan nasional veteran jakarta yang cenderung di mark up oleh pihak kampus,6
selamat pagi. saya ingin melaporkan perpeloncoan yang terjadi pada adik saya yang berkuliah di universitas pembangunan nasional veteran jakarta. yaitu dengan meminta 170 tanda tangan kakak tingkat. hal ini sangat tidak masuk akal,6
permasalahan di fakultas sastra (universitas pembangunan nasional veteran jkt. mahasiswa keberatan jika harus mencetak skripsi secara hardcover dan dijilid sebanyak 5 rangkap. apakah ini tidak kebanyakan?,6
Living cost bidikmisi belum cari dari bulan agustus 2019 di UPNVJ (universitas pembangunan nasional veteran jakarta),6
saya melaporkan universitas pembangunan nasional veteran jkrta karena pada bulan september 2018 saya mengundurkan diri karena alasan harus mengurus ayah saya yang lumpuh. dan saya meminta kembali uang pendaftaran yang sudah saya bayarkan untuk keperluan pengobatan,6
keluhan saya tujukan sebagai mahasiswa UPNVJ (universitas pembangunan nasional veteran jakarta) yang mendapatkan pelayana kurang baik dair pihak administrasi dan dosen wali hingga dekan yang kurang berkenan,6
Ospek maba di UPN veteran jakarta yang tidak sopan. karena kakak tingkat berbicara sambil membentak dan berteriak didepan dan di telinga kami,6
saya mahasiswa teknik tingkat akhir di uiversitas pembangunan nasional veteran jakarta yang mengalami kesulitan saat menemui untuk konsultasi perihal kelanjutan skripsi saya,6
Saya mohon tindak tegas terhadap salah satu dosen UPNVJ (universitas pembangunan nasional veteran jakarta) yang memperlakukan para mahasiswi dengan senonoh. maka dengan hal ini dapat melukai hari banyak orangtua,6
Dosen di UPN veteran jakarta yang tdak adil dan tidak menghargai waktu mengajar. serta penilaian yang secara subjektif tidak objektif,6
Besaran UKT di teknik informatika UPNVJ (universitas pembangunan nasional veteran jakarta) tidak sesuai dengan instrusi dari kemenristekdikti,6
saya lalai dan lupa melengkapi registrasi online di universitas pembangunan nasional veteran jakarta. apakah saya masih bisa memperbaikinya ?,6
mohon bantuan perbaikan jalan karena kondisi jalan sudah tidak memadai dan banyak yang rusak,7
jalan said toyib yang menghubungkan jalan residen abdyl rozak dan jalan sapta marga rusak di beberapa titik ditambah ada satu bagian jalan yang yang menyempit karena ada selokan yang tidak tertutup. sehingga menyebabkan kemacetan,7
mohon bantuannya lampu penerangan jalan di jalan sematang borang besi penyangganya patah,7
saya mau melaporkan ada dua lampu jalan yang tidak berfungsi di jalan demang 4,7
mohon agar memperbaiki jalanan di pemukiman kami jln. Lomba raya jakarta timur. jalan rusak parah dan selalu basah seperti ada air yang keluar dari tanah,7
tolong di perbaiki jalanan yang ada di jalan talang gading jakarta timur karena terlalu banyak lobang besar,7
lapor telah terjadi kerusakan jalan di daerah jalan abikusno jakarta selatan,7
saya ingin melaporkan bahwa banyak bangunan liar dari kali sunter arah cempaka mas dan setiap harinya ada yang membuat gubuk liar,7
jalan lubang buaya di pondok gede sudah semakin padat padahal jalannya sempit terutama di akses keluar masuk jalan pondok gede. Apakah ada rencana pelebaran jalan tersebut?,7
tolong diperbaiki jalan akses di tpu prumpung jakarta timur karena sudah rusak kurang lebih 3 tahun,7
mohon di tindak lanjuti kontraktor yang tidak bertanggung jawab menggali kabel pinggir jalan dan asal penutupannya. banyak lobang bekas galian kabel yang mengakibatkan banjir dan jalan rusak,7
pekerjaan trotoar di jalan ngurah rai klender dilakukan dengan sembarangan pasalnya banyak material yang masih menumpuk dan pekerjaan yang belum rampung. dan masih banyak trotoar ayang bolong-bolong sehingga membahayakan pejalan kaki,7
saya melaporkan ada jalan berlubangh di jalan lodan raya,7
ada bekas galian di jln. Inerbang jakarta timur ditinggalkan begitu saja,7
pompa air di jln. Tubagus angke masih ada lubang besar di tembok pinggir kalinya,7
saya ingin melporkan terdapat banyak jalan berlubang dan rusak di jalan sunter agung jakarta utara,7
flyover rawa bebek cakung baru di aspal tidak sampai tiga bulan sudah rusak lagi sangat membahayakan kendaraan bermotor,7
lubang besar tidak di tutup sudah hampir setahun di jalan fatmawati no 83,7
saya ingin melaporkan jalan hasil normalisasi saluran air di jl. Sawo III manggarai selatan amblas sehingga menyebabkan kendaraan yang melintas terperosok,7
sambungan beton di jakarta utara renggang sehingga sering kali pengendara motor terjatuh,7
akibat penggalian tanah proyek pipa gas di jalan raya plumpang semper terjadi penurunan jalan,7
kabel listrik menutupi jalan di pertigaan lampu merah dewi sartika berbahaya untuk para pengendara,7
saya ingin melaporkan infrastruktur di daerah jakarta barat khususnya kalianyar sangat kacau karena sedang di bongkar untuk membuat saluran air,7
saya ingin melporkan bahwa adanya banjir dan juga banyaknya bangunan liar milik warga yang sangat dekat dengan bantaran kali,7
saya ingin melaporkan bahwa di hl. Mangga 22 sudah 30 tahun tidak ada perbaikan jalan,7
saya lapor mengenai saluran air di sepanjang jalan duren jakarta barat tersumbat 3 akar pohon besar,7
gorong-gorong di bawah jembatan sudah tidak bisa menampung air sehingga banjir,7
jalan berlubang menyebabkan kemacetan,7
pembangunan overpass perempatan cempaka mas sudah mangkarak 10 tahun,7
mohon untuk dibuatkan jembatan penyebrangan orang di stasiun cawang,7
daerah kami setiap hujan banjir karena got sudah tidak menampung lagi karena air di bawah jembatan mau masuk tol jatibening kurang lebar dan dalam maka air tertahan. mohon dinas terkait untuk menindaklanjutinya,8
mohon diperbaiki jalan outer ringroad dikawasan cengkareng arah ke bandara dikarenakan jalan berlubang menyebabkan kemacetan parah,8
pembangunan overpass ramp di perempatan cempaka sudah hampir 10 tahun mangkrak,8
dengan ini kami mengajukan usulan perbaikan pengaspalan kompleks rumah cira yang kondisi fisiknya sudah rusak berlubang dan terjadi genangan air setelah hujan,8
gorong-gorong hasil pembuatan pemda jakarta timur amblas sangat bahaya karena got tersebut sangat dalam mohon di bantu diperbaiki secepatnya,8
mohon perbaikan jalan tanjung 19 perumahan rancholindah tanjung barat jakarta selatan rusak akibat pembuatan gorong-gorong,8
jalan rusak di jln swadharma raya joglo mohon ditindak lanjuti,8
harap perbaikan seluruh beton Mcb pembatas jalur busway senen hingga pilogadung agar tidak diokupasi kendaraan pribadi,8
betonisasi jalan belum dilakukan juga di sepanjang jl gelora sunter jakarta utara selalu rusak dan tergenang,8
jembatan amblas di daerah hankam slipi pinggir kali inspeksi. sudah 3 bulan belum dikerjakan baru selesai dirubuhkan sisa 2 bangunanya. mohon ditindak lanjuti karena penting sebagai jalan alternatif mengurangi kemacetan,8
lubang galian yang di duga dilakukan oleh perusahaan yang katanya untuk menara CCTV yang terletak di pinggir jalan sudah seminggu ini dibiarkan terbuka,8
pembangunan waduk terbengkalai padahal sangat bergunan untuk menanggulangi banjir,8
saya mohon bantuannya agar ada perbaikan jalan karena jalan dilingkungan rumah saya sudah rusak apalagi sudah memasuki musim hujan jalanan jadi berlumpur dan licin,8
saya minta tolong jalan mangga 22 kepa duri yang minta diperbaiki jalannya,8
sodetan dari ciliwung lewat bidara cina ke BKT kapan ditindaklanjuti?,8
jembatan penyebrangan orang yang dibangun era kemarin konstruksi besi kualitas nomor 2. tidak dilapisi cat dasar anti karat. pengelasan tidak baik,8
jembatan penyeberangan halte sunter karya jakarta utara dinding di atas jembatan penyebrangan terbuat dari semen sekarang sudah rontok,8
waduk situ rawa lindung di pesanggrahan jakarta selatan sudah lama di urus untuk mengatasi banjir. tapi kenapa belum selesai?,8
mohon pembangunan tanggul dan taman di jalan fajar aladin pangkalan bambu teluk gong jakarta utara. segera diselesaikan pekerjaannya agar lebih rapi dan tidak macet,8
mohon lampu penerangan jalan di jl. Punai jakarta timur dapat dibetulkan,8
tolong perbaiki jembatan penyebrangan di daerah jakarta selatan khususnya daerah cilandak,8
tolong di buat jembatan penyebrangan jalan di depan kampus IISIP lenteng agung jakarta selatan,8
ada lubang yang sudah lama di depan PT Temas Line sunter pada jalur lambat. lubang ini cukup dalam dan berbahaya bagi pengendara motor,8
jalan umum yang hancur rusak berlubang mengakibatkan kemacetan,8
kondisi jalan umum yang lokasinya berada di jalan mundu jakarta timur sudah bertahun-tahun rusak dan berlubang,8
saya mohon agar segera di realisasikan pembuatan saluran air di kelurahan pulo gebang jakarta timur,8
saya lapor mengenai adanya pengurukan atau penyempitan yang dilakukan di pinggiran bantaran kali untuk keperluan pribadi,8
saya ingin melaporkan pekerjaan pemindahan saluran pembuangan air di sepanjang jl. Panglima polim raya jakarta selatan sampai saat ini masih dibiarkan terbuka tanpa di tindak lanjuti,8
mohon untuk memperbaiki jalan rusak di jl. Kemurnian IV jakarta barat,8
mohon di tindak lanjuti atas kondisi jalan di sekitar perlintasan rel kerata api mulai dari jl. Semeru jakarta barat yang mengalami kerusakan,8
saya ingin melaporkan mengenai indikasi pembangunan rumah dua lantai tanpa izin,9
mohon dilakukan pengecekan karena adanya pembangunan rumah tinggal hingga ke jalan raya,9
Kepada Yth. Pemerintah Provinsi DKI Jakarta. PT.Metaliska yang telah mendirikan bangunan diatas tanah bantaran kali (melanggar GSK) 300 m dari terminal bus Pulogadung arah ke Timur. mohon di tindak Terima kasih,9
Mohon ditindak bangunan liar yang bermasalah di jalan DI Panjaitan Kec. Jatinegara yang sudah sempat dilakukan pembongkaran bangunan yang hanya seperti formalitas saja,9
kami hendak melaporkan bengkel bernama Arayata Gapzo yang dibangun tanpa memiliki izin mendirikan bangunan (IMB),9
diharapkan perhatian dan tindak lanjutannya atas kondisi perumahan taman kencana kelurahan cengkareng barat yang masih seperti tahun-tahun sebelumnya selalu diterjang banjir,9
saya ingin melaporkan telah terjadi pelanggaran pembangunan tempat tinggal untuk rumah kontrakan,9
saya ingin melaporkan dugaan penyalahgunaan bangunan yang dilakukan oleh warga,9
bangunan usaha kos-kosan tiga lantai tanpa izin mendirikan bangunan (IMB),9
ada pembangunan rumah tinggal yang belum memiliki izin mendirikan bangunan (IMB),9
air di rusun tambora setiap lebaran selalu dimatikan oleh petugas rusun. mohon ditindak petugasnya,9
bangunan kumuh di bawah jaringan sutet di perumahan kosambi baru. jakarta barat agar ditertibkan,9
hal penertiban diwilayah pasar ikan jalan pakin jakarta utara seyogyanya lakukanlah dengan visi-visinya terdahulu,9
saya ingin melaporkan rumah di komplek bappenas no. c3 di jalan mampang prapatan jakarta selatan sedang dibangun sejak juni. aktivitasnya selalu gaduh dengan polusi suara berisik,9
saya ingin melaporkan di jl. Rawasari jakarta pusat sedang dibangun kios-kios yang jelas melanggar garis sepadan bangunan,9
diharapkan perhatian dan tindak lanjutnya atas adanya indikasi pembangunan menara BTS di kelurahan suka bumi selatan jakarta barat,9
saya ingin melaporkan di belakang perumahan green garden jakarta barat banyak bangunan liar,9
mohon selidiki bangunan yang menuju 4 lantai yang umumnya tidak boleh di dalam gang,9
tolong ditertibkan jalan akses kiri dan kanan jalan menuju pelabuhan penyebrangan kali adem yang kumuh supaya rapi dan bersih,9
mohon ditinjau dan ditindak lanjuti untuk bangunan tanpa IMB di jl. Ampera yang saat ini sedang di bangun,9
saya ingin melaporkan pembangunan rumah milik orang kelurahan rawa buaya di jalan arjuna di sinyalir tanpa IMB,9
diharapkan perhatian dan tindak lanjutnya atas adanya indikasi bangunan liar di kelurahan cengkareng barat yang berdiri di atas saluran air,9
mohon ditertibkan bangunan liar di sepanjang jl. Pondok pinang 6 kec. Kebayoran lama jakarta selatan,9
saya ingin lapor bahwa ada bangunan rumah di jalan mangga 1 tanjung duren melebihi jalur hijau yang seharusnya tidak boleh di bangun,9
saya ingin melaporkan bangunan liar yang berdiri di atas saluran air di tepi jalan permata. mohon segera ditinjau dan ditindak lanjuti,9
saya ingin melaporkan mengenai pembangunan ruko tanpa pengaman jaring yang meresahkan dan membahayakan warga,9
saya ingin melaporkan mengenai menara saidah di cawang yang kini berbahaya karena pondasinya terlalu miring dan terdapat rumah penduduk di belakang gedung tersebut,9
saya ingin melaporkan bahwa banyaknya bangunan ruko yang tidak sesuai dan layak fungsi di jalan kolonel sugiyono jakarta timur,9
ada bangunan pabrik plastik yang perizinan maupun peruntukannya menyalahi aturan,9
ada pembangunan hotel rakacia jl. Pemuda kel. Jati kec. Pilogadung jakarta timur tanpa izin IMB karena bangunan hotel tersebut di bangun di atas tanah jalur hijau,9
